date,state,in_lockdown,Community Sport,Schools,Gyms,Place worship,Clubs,Dine in,Indoor gathering,Outdoor gathering
05-10-21,South Australia,0,0,0,0,0,0,0,0,0
05-10-21,Tasmania,0,0,0,0,0,0,0,0,0
05-10-21,Victoria,0,0,0,0,0,0,0,0,0
05-10-21,Western Australia,0,0,0,0,0,0,0,0,0
05-11-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
05-11-21,New South Wales,0,0,0,0,0,0,0,0,0
05-11-21,Northern Territory,0,0,0,0,0,0,0,0,0
05-11-21,Queensland,0,0,0,0,0,0,0,0,0
05-11-21,South Australia,0,0,0,0,0,0,0,0,0
05-11-21,Tasmania,0,0,0,0,0,0,0,0,0
05-11-21,Victoria,0,0,0,0,0,0,0,0,0
05-11-21,Western Australia,0,0,0,0,0,0,0,0,0
05-12-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
05-12-21,New South Wales,0,0,0,0,0,0,0,0,0
05-12-21,Northern Territory,0,0,0,0,0,0,0,0,0
05-12-21,Queensland,0,0,0,0,0,0,0,0,0
05-12-21,South Australia,0,0,0,0,0,0,0,0,0
05-12-21,Tasmania,0,0,0,0,0,0,0,0,0
05-12-21,Victoria,0,0,0,0,0,0,0,0,0
05-12-21,Western Australia,0,0,0,0,0,0,0,0,0
5/13/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
5/13/2021,New South Wales,0,0,0,0,0,0,0,0,0
5/13/2021,Northern Territory,0,0,0,0,0,0,0,0,0
5/13/2021,Queensland,0,0,0,0,0,0,0,0,0
5/13/2021,South Australia,0,0,0,0,0,0,0,0,0
5/13/2021,Tasmania,0,0,0,0,0,0,0,0,0
5/13/2021,Victoria,0,0,0,0,0,0,0,0,0
5/13/2021,Western Australia,0,0,0,0,0,0,0,0,0
5/14/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
5/14/2021,New South Wales,0,0,0,0,0,0,0,0,0
5/14/2021,Northern Territory,0,0,0,0,0,0,0,0,0
5/14/2021,Queensland,0,0,0,0,0,0,0,0,0
5/14/2021,South Australia,0,0,0,0,0,0,0,0,0
5/14/2021,Tasmania,0,0,0,0,0,0,0,0,0
5/14/2021,Victoria,0,0,0,0,0,0,0,0,0
5/14/2021,Western Australia,0,0,0,0,0,0,0,0,0
5/15/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
5/15/2021,New South Wales,0,0,0,0,0,0,0,0,0
5/15/2021,Northern Territory,0,0,0,0,0,0,0,0,0
5/15/2021,Queensland,0,0,0,0,0,0,0,0,0
5/15/2021,South Australia,0,0,0,0,0,0,0,0,0
5/15/2021,Tasmania,0,0,0,0,0,0,0,0,0
5/15/2021,Victoria,0,0,0,0,0,0,0,0,0
5/15/2021,Western Australia,0,0,0,0,0,0,0,0,0
5/16/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
5/16/2021,New South Wales,0,0,0,0,0,0,0,0,0
5/16/2021,Northern Territory,0,0,0,0,0,0,0,0,0
5/16/2021,Queensland,0,0,0,0,0,0,0,0,0
5/16/2021,South Australia,0,0,0,0,0,0,0,0,0
5/16/2021,Tasmania,0,0,0,0,0,0,0,0,0
5/16/2021,Victoria,0,0,0,0,0,0,0,0,0
5/16/2021,Western Australia,0,0,0,0,0,0,0,0,0
5/17/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
5/17/2021,New South Wales,0,0,0,0,0,0,0,0,0
5/17/2021,Northern Territory,0,0,0,0,0,0,0,0,0
5/17/2021,Queensland,0,0,0,0,0,0,0,0,0
5/17/2021,South Australia,0,0,0,0,0,0,0,0,0
5/17/2021,Tasmania,0,0,0,0,0,0,0,0,0
5/17/2021,Victoria,0,0,0,0,0,0,0,0,0
5/17/2021,Western Australia,0,0,0,0,0,0,0,0,0
5/18/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
5/18/2021,New South Wales,0,0,0,0,0,0,0,0,0
5/18/2021,Northern Territory,0,0,0,0,0,0,0,0,0
5/18/2021,Queensland,0,0,0,0,0,0,0,0,0
5/18/2021,South Australia,0,0,0,0,0,0,0,0,0
5/18/2021,Tasmania,0,0,0,0,0,0,0,0,0
5/18/2021,Victoria,0,0,0,0,0,0,0,0,0
5/18/2021,Western Australia,0,0,0,0,0,0,0,0,0
5/19/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
5/19/2021,New South Wales,0,0,0,0,0,0,0,0,0
5/19/2021,Northern Territory,0,0,0,0,0,0,0,0,0
5/19/2021,Queensland,0,0,0,0,0,0,0,0,0
5/19/2021,South Australia,0,0,0,0,0,0,0,0,0
5/19/2021,Tasmania,0,0,0,0,0,0,0,0,0
5/19/2021,Victoria,0,0,0,0,0,0,0,0,0
5/19/2021,Western Australia,0,0,0,0,0,0,0,0,0
5/20/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
5/20/2021,New South Wales,0,0,0,0,0,0,0,0,0
5/20/2021,Northern Territory,0,0,0,0,0,0,0,0,0
5/20/2021,Queensland,0,0,0,0,0,0,0,0,0
5/20/2021,South Australia,0,0,0,0,0,0,0,0,0
5/20/2021,Tasmania,0,0,0,0,0,0,0,0,0
5/20/2021,Victoria,0,0,0,0,0,0,0,0,0
5/20/2021,Western Australia,0,0,0,0,0,0,0,0,0
5/21/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
5/21/2021,New South Wales,0,0,0,0,0,0,0,0,0
5/21/2021,Northern Territory,0,0,0,0,0,0,0,0,0
5/21/2021,Queensland,0,0,0,0,0,0,0,0,0
5/21/2021,South Australia,0,0,0,0,0,0,0,0,0
5/21/2021,Tasmania,0,0,0,0,0,0,0,0,0
5/21/2021,Victoria,0,0,0,0,0,0,0,0,0
5/21/2021,Western Australia,0,0,0,0,0,0,0,0,0
5/22/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
5/22/2021,New South Wales,0,0,0,0,0,0,0,0,0
5/22/2021,Northern Territory,0,0,0,0,0,0,0,0,0
5/22/2021,Queensland,0,0,0,0,0,0,0,0,0
5/22/2021,South Australia,0,0,0,0,0,0,0,0,0
5/22/2021,Tasmania,0,0,0,0,0,0,0,0,0
5/22/2021,Victoria,0,0,0,0,0,0,0,0,0
5/22/2021,Western Australia,0,0,0,0,0,0,0,0,0
5/23/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
5/23/2021,New South Wales,0,0,0,0,0,0,0,0,0
5/23/2021,Northern Territory,0,0,0,0,0,0,0,0,0
5/23/2021,Queensland,0,0,0,0,0,0,0,0,0
5/23/2021,South Australia,0,0,0,0,0,0,0,0,0
5/23/2021,Tasmania,0,0,0,0,0,0,0,0,0
5/23/2021,Victoria,0,0,0,0,0,0,0,0,0
5/23/2021,Western Australia,0,0,0,0,0,0,0,0,0
5/24/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
5/24/2021,New South Wales,0,0,0,0,0,0,0,0,0
5/24/2021,Northern Territory,0,0,0,0,0,0,0,0,0
5/24/2021,Queensland,0,0,0,0,0,0,0,0,0
5/24/2021,South Australia,0,0,0,0,0,0,0,0,0
5/24/2021,Tasmania,0,0,0,0,0,0,0,0,0
5/24/2021,Victoria,0,0,0,0,0,0,0,0,0
5/24/2021,Western Australia,0,0,0,0,0,0,0,0,0
5/25/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
5/25/2021,New South Wales,0,0,0,0,0,0,0,0,0
5/25/2021,Northern Territory,0,0,0,0,0,0,0,0,0
5/25/2021,Queensland,0,0,0,0,0,0,0,0,0
5/25/2021,South Australia,0,0,0,0,0,0,0,0,0
5/25/2021,Tasmania,0,0,0,0,0,0,0,0,0
5/25/2021,Victoria,0,0,0,0,0,0,0,0,0
5/25/2021,Western Australia,0,0,0,0,0,0,0,0,0
5/26/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
5/26/2021,New South Wales,0,0,0,0,0,0,0,0,0
5/26/2021,Northern Territory,0,0,0,0,0,0,0,0,0
5/26/2021,Queensland,0,0,0,0,0,0,0,0,0
5/26/2021,South Australia,0,0,0,0,0,0,0,0,0
5/26/2021,Tasmania,0,0,0,0,0,0,0,0,0
5/26/2021,Victoria,0,0,0,0,0,0,0,0,0
5/26/2021,Western Australia,0,0,0,0,0,0,0,0,0
5/27/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
5/27/2021,New South Wales,0,0,0,0,0,0,0,0,0
5/27/2021,Northern Territory,0,0,0,0,0,0,0,0,0
5/27/2021,Queensland,0,0,0,0,0,0,0,0,0
5/27/2021,South Australia,0,0,0,0,0,0,0,0,0
5/27/2021,Tasmania,0,0,0,0,0,0,0,0,0
5/27/2021,Victoria,0,0,0,0,0,0,0,0,0
5/27/2021,Western Australia,0,0,0,0,0,0,0,0,0
5/28/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
5/28/2021,New South Wales,0,0,0,0,0,0,0,0,0
5/28/2021,Northern Territory,0,0,0,0,0,0,0,0,0
5/28/2021,Queensland,0,0,0,0,0,0,0,0,0
5/28/2021,South Australia,0,0,0,0,0,0,0,0,0
5/28/2021,Tasmania,0,0,0,0,0,0,0,0,0
5/28/2021,Victoria,0,1,1,1,1,1,1,1,1
5/28/2021,Western Australia,0,0,0,0,0,0,0,0,0
5/29/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
5/29/2021,New South Wales,0,0,0,0,0,0,0,0,0
5/29/2021,Northern Territory,0,0,0,0,0,0,0,0,0
5/29/2021,Queensland,0,0,0,0,0,0,0,0,0
5/29/2021,South Australia,0,0,0,0,0,0,0,0,0
5/29/2021,Tasmania,0,0,0,0,0,0,0,0,0
5/29/2021,Victoria,0,1,1,1,1,1,1,1,1
5/29/2021,Western Australia,0,0,0,0,0,0,0,0,0
5/30/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
5/30/2021,New South Wales,0,0,0,0,0,0,0,0,0
5/30/2021,Northern Territory,0,0,0,0,0,0,0,0,0
5/30/2021,Queensland,0,0,0,0,0,0,0,0,0
5/30/2021,South Australia,0,0,0,0,0,0,0,0,0
5/30/2021,Tasmania,0,0,0,0,0,0,0,0,0
5/30/2021,Victoria,0,1,1,1,1,1,1,1,1
5/30/2021,Western Australia,0,0,0,0,0,0,0,0,0
5/31/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
5/31/2021,New South Wales,0,0,0,0,0,0,0,0,0
5/31/2021,Northern Territory,0,0,0,0,0,0,0,0,0
5/31/2021,Queensland,0,0,0,0,0,0,0,0,0
5/31/2021,South Australia,0,0,0,0,0,0,0,0,0
5/31/2021,Tasmania,0,0,0,0,0,0,0,0,0
5/31/2021,Victoria,0,1,1,1,1,1,1,1,1
5/31/2021,Western Australia,0,0,0,0,0,0,0,0,0
06-01-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
06-01-21,New South Wales,0,0,0,0,0,1,0,0,0
06-01-21,Northern Territory,0,0,0,0,0,0,0,0,0
06-01-21,Queensland,0,0,0,0,0,0,0,0,0
06-01-21,South Australia,0,0,0,0,0,0,0,0,0
06-01-21,Tasmania,0,0,0,0,0,0,0,0,0
06-01-21,Victoria,1,1,1,1,1,1,1,1,1
06-01-21,Western Australia,0,0,0,0,0,0,0,0,0
06-02-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
06-02-21,New South Wales,0,0,0,0,0,1,0,0,0
06-02-21,Northern Territory,0,0,0,0,0,0,0,0,0
06-02-21,Queensland,0,0,0,0,0,0,0,0,0
06-02-21,South Australia,0,0,0,0,0,0,0,0,0
06-02-21,Tasmania,0,0,0,0,0,0,0,0,0
06-02-21,Victoria,1,1,1,1,1,1,1,1,1
06-02-21,Western Australia,0,0,0,0,0,0,0,0,0
06-03-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
06-03-21,New South Wales,0,0,0,0,0,1,0,0,0
06-03-21,Northern Territory,0,0,0,0,0,0,0,0,0
06-03-21,Queensland,0,0,0,0,0,0,0,0,0
06-03-21,South Australia,0,0,0,0,0,0,0,0,0
06-03-21,Tasmania,0,0,0,0,0,0,0,0,0
06-03-21,Victoria,1,1,1,1,1,1,1,1,1
06-03-21,Western Australia,0,0,0,0,0,0,0,0,0
06-04-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
06-04-21,New South Wales,0,0,0,0,0,1,0,0,0
06-04-21,Northern Territory,0,0,0,0,0,0,0,0,0
06-04-21,Queensland,0,0,0,0,0,0,0,0,0
06-04-21,South Australia,0,0,0,0,0,0,0,0,0
06-04-21,Tasmania,0,0,0,0,0,0,0,0,0
06-04-21,Victoria,1,1,1,1,1,1,1,1,1
06-04-21,Western Australia,0,0,0,0,0,0,0,0,0
06-05-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
06-05-21,New South Wales,0,0,0,0,0,1,0,0,0
06-05-21,Northern Territory,0,0,0,0,0,0,0,0,0
06-05-21,Queensland,0,0,0,0,0,0,0,0,0
06-05-21,South Australia,0,0,0,0,0,0,0,0,0
06-05-21,Tasmania,0,0,0,0,0,0,0,0,0
06-05-21,Victoria,1,1,1,1,1,1,1,1,1
06-05-21,Western Australia,0,0,0,0,0,0,0,0,0
06-06-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
06-06-21,New South Wales,0,0,0,0,0,1,0,0,0
06-06-21,Northern Territory,0,0,0,0,0,0,0,0,0
06-06-21,Queensland,0,0,0,0,0,0,0,0,0
06-06-21,South Australia,0,0,0,0,0,0,0,0,0
06-06-21,Tasmania,0,0,0,0,0,0,0,0,0
06-06-21,Victoria,1,1,1,1,1,1,1,1,1
06-06-21,Western Australia,0,0,0,0,0,0,0,0,0
06-07-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
06-07-21,New South Wales,0,0,0,0,0,1,0,0,0
06-07-21,Northern Territory,0,0,0,0,0,0,0,0,0
06-07-21,Queensland,0,0,0,0,0,0,0,0,0
06-07-21,South Australia,0,0,0,0,0,0,0,0,0
06-07-21,Tasmania,0,0,0,0,0,0,0,0,0
06-07-21,Victoria,1,1,1,1,1,1,1,1,1
06-07-21,Western Australia,0,0,0,0,0,0,0,0,0
06-08-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
06-08-21,New South Wales,0,0,0,0,0,1,0,0,0
06-08-21,Northern Territory,0,0,0,0,0,0,0,0,0
06-08-21,Queensland,0,0,0,0,0,0,0,0,0
06-08-21,South Australia,0,0,0,0,0,0,0,0,0
06-08-21,Tasmania,0,0,0,0,0,0,0,0,0
06-08-21,Victoria,1,1,1,1,1,1,1,1,1
06-08-21,Western Australia,0,0,0,0,0,0,0,0,0
06-09-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
06-09-21,New South Wales,0,0,0,0,0,1,0,0,0
06-09-21,Northern Territory,0,0,0,0,0,0,0,0,0
06-09-21,Queensland,0,0,0,0,0,0,0,0,0
06-09-21,South Australia,0,0,0,0,0,0,0,0,0
06-09-21,Tasmania,0,0,0,0,0,0,0,0,0
06-09-21,Victoria,1,1,1,1,1,1,1,1,1
06-09-21,Western Australia,0,0,0,0,0,0,0,0,0
06-10-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
06-10-21,New South Wales,0,0,0,0,0,1,0,0,0
06-10-21,Northern Territory,0,0,0,0,0,0,0,0,0
06-10-21,Queensland,0,0,0,0,0,0,0,0,0
06-10-21,South Australia,0,0,0,0,0,0,0,0,0
06-10-21,Tasmania,0,0,0,0,0,0,0,0,0
06-10-21,Victoria,1,1,1,1,1,1,1,1,1
06-10-21,Western Australia,0,0,0,0,0,0,0,0,0
06-11-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
06-11-21,New South Wales,0,0,0,0,0,1,0,0,0
06-11-21,Northern Territory,0,0,0,0,0,0,0,0,0
06-11-21,Queensland,0,0,0,0,0,0,0,0,0
06-11-21,South Australia,0,0,0,0,0,0,0,0,0
06-11-21,Tasmania,0,0,0,0,0,0,0,0,0
06-11-21,Victoria,0,0,0,0,0,0,0,0,0
06-11-21,Western Australia,0,0,0,0,0,0,0,0,0
06-12-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
06-12-21,New South Wales,0,0,0,0,0,1,0,0,0
06-12-21,Northern Territory,0,0,0,0,0,0,0,0,0
06-12-21,Queensland,0,0,0,0,0,0,0,0,0
06-12-21,South Australia,0,0,0,0,0,0,0,0,0
06-12-21,Tasmania,0,0,0,0,0,0,0,0,0
06-12-21,Victoria,0,0,0,0,0,0,0,0,0
06-12-21,Western Australia,0,0,0,0,0,0,0,0,0
6/13/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
6/13/2021,New South Wales,0,0,0,0,0,1,0,0,0
6/13/2021,Northern Territory,0,0,0,0,0,0,0,0,0
6/13/2021,Queensland,0,0,0,0,0,0,0,0,0
6/13/2021,South Australia,0,0,0,0,0,0,0,0,0
6/13/2021,Tasmania,0,0,0,0,0,0,0,0,0
6/13/2021,Victoria,0,0,0,0,0,0,0,0,0
6/13/2021,Western Australia,0,0,0,0,0,0,0,0,0
6/14/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
6/14/2021,New South Wales,0,0,0,0,0,1,0,0,0
6/14/2021,Northern Territory,0,0,0,0,0,0,0,0,0
6/14/2021,Queensland,0,0,0,0,0,0,0,0,0
6/14/2021,South Australia,0,0,0,0,0,0,0,0,0
6/14/2021,Tasmania,0,0,0,0,0,0,0,0,0
6/14/2021,Victoria,0,0,0,0,0,0,0,0,0
6/14/2021,Western Australia,0,0,0,0,0,0,0,0,0
6/15/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
6/15/2021,New South Wales,0,0,0,0,0,1,0,0,0
6/15/2021,Northern Territory,0,0,0,0,0,0,0,0,0
6/15/2021,Queensland,0,0,0,0,0,0,0,0,0
6/15/2021,South Australia,0,0,0,0,0,0,0,0,0
6/15/2021,Tasmania,0,0,0,0,0,0,0,0,0
6/15/2021,Victoria,0,0,0,0,0,0,0,0,0
6/15/2021,Western Australia,0,0,0,0,0,0,0,0,0
6/16/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
6/16/2021,New South Wales,0,0,0,0,0,1,0,0,0
6/16/2021,Northern Territory,0,0,0,0,0,0,0,0,0
6/16/2021,Queensland,0,0,0,0,0,0,0,0,0
6/16/2021,South Australia,0,0,0,0,0,0,0,0,0
6/16/2021,Tasmania,0,0,0,0,0,0,0,0,0
6/16/2021,Victoria,0,0,0,0,0,0,0,0,0
6/16/2021,Western Australia,0,0,0,0,0,0,0,0,0
6/17/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
6/17/2021,New South Wales,0,0,0,0,0,1,0,0,0
6/17/2021,Northern Territory,0,0,0,0,0,0,0,0,0
6/17/2021,Queensland,0,0,0,0,0,0,0,0,0
6/17/2021,South Australia,0,0,0,0,0,0,0,0,0
6/17/2021,Tasmania,0,0,0,0,0,0,0,0,0
6/17/2021,Victoria,0,0,0,0,0,0,0,0,0
6/17/2021,Western Australia,0,0,0,0,0,0,0,0,0
6/18/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
6/18/2021,New South Wales,0,0,0,0,0,1,0,0,0
6/18/2021,Northern Territory,0,0,0,0,0,0,0,0,0
6/18/2021,Queensland,0,0,0,0,0,0,0,0,0
6/18/2021,South Australia,0,0,0,0,0,0,0,0,0
6/18/2021,Tasmania,0,0,0,0,0,0,0,0,0
6/18/2021,Victoria,0,0,0,0,0,0,0,0,0
6/18/2021,Western Australia,0,0,0,0,0,0,0,0,0
6/19/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
6/19/2021,New South Wales,0,0,0,0,0,1,0,0,0
6/19/2021,Northern Territory,0,0,0,0,0,0,0,0,0
6/19/2021,Queensland,0,0,0,0,0,0,0,0,0
6/19/2021,South Australia,0,0,0,0,0,0,0,0,0
6/19/2021,Tasmania,0,0,0,0,0,0,0,0,0
6/19/2021,Victoria,0,0,0,0,0,0,0,0,0
6/19/2021,Western Australia,0,0,0,0,0,0,0,0,0
6/20/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
6/20/2021,New South Wales,0,0,0,0,0,1,0,0,0
6/20/2021,Northern Territory,0,0,0,0,0,0,0,0,0
6/20/2021,Queensland,0,0,0,0,0,0,0,0,0
6/20/2021,South Australia,0,0,0,0,0,0,0,0,0
6/20/2021,Tasmania,0,0,0,0,0,0,0,0,0
6/20/2021,Victoria,0,0,0,0,0,0,0,0,0
6/20/2021,Western Australia,0,0,0,0,0,0,0,0,0
6/21/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
6/21/2021,New South Wales,0,0,0,0,0,1,0,0,0
6/21/2021,Northern Territory,0,0,0,0,0,0,0,0,0
6/21/2021,Queensland,0,0,0,0,0,0,0,0,0
6/21/2021,South Australia,0,0,0,0,0,0,0,0,0
6/21/2021,Tasmania,0,0,0,0,0,0,0,0,0
6/21/2021,Victoria,0,0,0,0,0,0,0,0,0
6/21/2021,Western Australia,0,0,0,0,0,0,0,0,0
6/22/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
6/22/2021,New South Wales,0,0,0,0,0,1,0,0,0
6/22/2021,Northern Territory,0,0,0,0,0,0,0,0,0
6/22/2021,Queensland,0,0,0,0,0,0,0,0,0
6/22/2021,South Australia,0,0,0,0,0,0,0,0,0
6/22/2021,Tasmania,0,0,0,0,0,0,0,0,0
6/22/2021,Victoria,0,0,0,0,0,0,0,0,0
6/22/2021,Western Australia,0,0,0,0,0,0,0,0,0
6/23/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
6/23/2021,New South Wales,0,0,0,0,0,1,0,0,0
6/23/2021,Northern Territory,0,0,0,0,0,0,0,0,0
6/23/2021,Queensland,0,0,0,0,0,0,0,0,0
6/23/2021,South Australia,0,0,0,0,0,0,0,0,0
6/23/2021,Tasmania,0,0,0,0,0,0,0,0,0
6/23/2021,Victoria,0,0,0,0,0,0,0,0,0
6/23/2021,Western Australia,0,0,0,0,0,0,0,0,0
6/24/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
6/24/2021,New South Wales,0,0,0,0,0,1,0,0,0
6/24/2021,Northern Territory,0,0,0,0,0,0,0,0,0
6/24/2021,Queensland,0,0,0,0,0,0,0,0,0
6/24/2021,South Australia,0,0,0,0,0,0,0,0,0
6/24/2021,Tasmania,0,0,0,0,0,0,0,0,0
6/24/2021,Victoria,0,0,0,0,0,0,0,0,0
6/24/2021,Western Australia,0,0,0,0,0,0,0,0,0
6/25/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
6/25/2021,New South Wales,0,0,0,0,0,1,0,0,0
6/25/2021,Northern Territory,0,0,0,0,0,0,0,0,0
6/25/2021,Queensland,0,0,0,0,0,0,0,0,0
6/25/2021,South Australia,0,0,0,0,0,0,0,0,0
6/25/2021,Tasmania,0,0,0,0,0,0,0,0,0
6/25/2021,Victoria,0,0,0,0,0,0,0,0,0
6/25/2021,Western Australia,0,0,0,0,0,0,0,0,0
6/26/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
6/26/2021,New South Wales,0,0,0,0,0,1,0,0,0
6/26/2021,Northern Territory,0,0,0,0,0,0,0,0,0
6/26/2021,Queensland,0,0,0,0,0,0,0,0,0
6/26/2021,South Australia,0,0,0,0,0,0,0,0,0
6/26/2021,Tasmania,0,0,0,0,0,0,0,0,0
6/26/2021,Victoria,0,0,0,0,0,0,0,0,0
6/26/2021,Western Australia,0,0,0,0,0,0,0,0,0
6/27/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
6/27/2021,New South Wales,0,0,0,0,0,1,0,0,0
6/27/2021,Northern Territory,0,0,0,0,0,0,0,0,0
6/27/2021,Queensland,0,0,0,0,0,0,0,0,0
6/27/2021,South Australia,0,0,0,0,0,0,0,0,0
6/27/2021,Tasmania,0,0,0,0,0,0,0,0,0
6/27/2021,Victoria,0,0,0,0,0,0,0,0,0
6/27/2021,Western Australia,0,0,0,0,0,0,0,0,0
6/28/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
6/28/2021,New South Wales,0,0,0,0,0,1,0,0,0
6/28/2021,Northern Territory,0,0,0,0,0,0,0,0,0
6/28/2021,Queensland,0,0,0,0,0,0,0,0,0
6/28/2021,South Australia,0,0,0,0,0,0,0,0,0
6/28/2021,Tasmania,0,0,0,0,0,0,0,0,0
6/28/2021,Victoria,0,0,0,0,0,0,0,0,0
6/28/2021,Western Australia,0,0,0,0,0,0,0,0,0
6/29/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
6/29/2021,New South Wales,0,0,0,0,0,1,0,0,0
6/29/2021,Northern Territory,0,0,0,0,0,0,0,0,0
6/29/2021,Queensland,0,0,0,0,0,0,0,0,0
6/29/2021,South Australia,0,0,0,0,0,0,0,0,0
6/29/2021,Tasmania,0,0,0,0,0,0,0,0,0
6/29/2021,Victoria,0,0,0,0,0,0,0,0,0
6/29/2021,Western Australia,0,0,0,0,0,0,0,0,0
6/30/2021,Australian Capital Territory,0,0,0,0,0,0,0,0,0
6/30/2021,New South Wales,0,0,0,0,0,1,0,0,0
6/30/2021,Northern Territory,0,0,0,0,0,0,0,0,0
6/30/2021,Queensland,0,0,0,0,0,0,0,0,0
6/30/2021,South Australia,0,0,0,0,0,0,0,0,0
6/30/2021,Tasmania,0,0,0,0,0,0,0,0,0
6/30/2021,Victoria,0,0,0,0,0,0,0,0,0
6/30/2021,Western Australia,0,0,0,0,0,0,0,0,0
07-01-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
07-01-21,New South Wales,0,0,0,0,1,1,1,1,1
07-01-21,Northern Territory,0,0,0,0,0,0,0,0,0
07-01-21,Queensland,0,0,0,0,0,0,0,0,0
07-01-21,South Australia,0,0,0,0,0,0,0,0,0
07-01-21,Tasmania,0,0,0,0,0,0,0,0,0
07-01-21,Victoria,0,0,0,0,0,0,0,0,0
07-01-21,Western Australia,0,0,0,0,0,0,0,0,0
07-02-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
07-02-21,New South Wales,0,0,0,0,1,1,1,1,1
07-02-21,Northern Territory,0,0,0,0,0,0,0,0,0
07-02-21,Queensland,0,0,0,0,0,0,0,0,0
07-02-21,South Australia,0,0,0,0,0,0,0,0,0
07-02-21,Tasmania,0,0,0,0,0,0,0,0,0
07-02-21,Victoria,0,0,0,0,0,0,0,0,0
07-02-21,Western Australia,0,0,0,0,0,0,0,0,0
07-03-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
07-03-21,New South Wales,0,0,0,0,1,1,1,1,1
07-03-21,Northern Territory,0,0,0,0,0,0,0,0,0
07-03-21,Queensland,0,0,0,0,0,0,0,0,0
07-03-21,South Australia,0,0,0,0,0,0,0,0,0
07-03-21,Tasmania,0,0,0,0,0,0,0,0,0
07-03-21,Victoria,0,0,0,0,0,0,0,0,0
07-03-21,Western Australia,0,0,0,0,0,0,0,0,0
07-04-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
07-04-21,New South Wales,0,0,0,0,1,1,1,1,1
07-04-21,Northern Territory,0,0,0,0,0,0,0,0,0
07-04-21,Queensland,0,0,0,0,0,0,0,0,0
07-04-21,South Australia,0,0,0,0,0,0,0,0,0
07-04-21,Tasmania,0,0,0,0,0,0,0,0,0
07-04-21,Victoria,0,0,0,0,0,0,0,0,0
07-04-21,Western Australia,0,0,0,0,0,0,0,0,0
07-05-21,Australian Capital Territory,0,0,0,0,0,0,0,0,0
07-05-21,New South Wales,0,0,0,0,1,1,1,1,1
07-05-21,Northern Territory,0,0,0,0,0,0,0,0,0
07-05-21,Queensland,0,0,0,0,0,0,0,0,0
07-05-21,South Australia,0,0,0,0,0,0,0,0,0
07-05-21,Tasmania,0,0,0,0,0,0,0,0,0
07-05-21,Victoria,0,0,0,0,0,0,0,0,0
